,Feature,Coefficient,Abs_Coefficient
33,county_code_48085,0.034274607144242054,0.034274607144242054
34,race_ethnicity_Black or African American|Ethnicity Not Available,-0.033077511688115104,0.033077511688115104
35,county_code_36029,0.028328265699845468,0.028328265699845468
36,county_code_48121,0.027507738266588484,0.027507738266588484
37,county_code_48491,0.027277212519822437,0.027277212519822437
38,county_code_53061,0.025548738916607028,0.025548738916607028
39,county_code_53053,0.025089783835161972,0.025089783835161972
40,county_code_06029,0.023921769425069826,0.023921769425069826
41,race_ethnicity_White|Joint,0.023623534405949786,0.023623534405949786
42,county_code_36047,-0.023096573537730924,0.023096573537730924
43,race_ethnicity_Joint|Not Hispanic or Latino,0.021278108009575913,0.021278108009575913
44,county_code_06067,0.02085400070904043,0.02085400070904043
45,county_code_48339,-0.019008673708479248,0.019008673708479248
46,county_code_48113,0.017655519995221185,0.017655519995221185
47,county_code_53063,0.017112564301435672,0.017112564301435672
48,county_code_36081,-0.017101375215133763,0.017101375215133763
49,county_code_53011,0.016707591995841896,0.016707591995841896
50,occupancy_type_Second Residence,-0.016630471229892682,0.016630471229892682
51,county_code_06019,0.01647197066335964,0.01647197066335964
52,county_code_36067,0.016272713136515595,0.016272713136515595
53,county_code_36061,-0.016192491786041315,0.016192491786041315
54,county_code_06059,-0.015278108017912167,0.015278108017912167
55,county_code_48329,-0.015115303997376825,0.015115303997376825
56,county_code_48027,0.015041651743690902,0.015041651743690902
57,loan_to_value,-0.014463681684016993,0.014463681684016993
58,county_code_48013,-0.01432651604203376,0.01432651604203376
59,county_code_48303,0.013915759712742755,0.013915759712742755
60,county_code_06107,0.013508749803174474,0.013508749803174474
61,race_ethnicity_Race Not Available|Not Hispanic or Latino,-0.013381019024736634,0.013381019024736634
62,county_code_48215,-0.013351440488161673,0.013351440488161673
63,county_code_48021,-0.012809855745871034,0.012809855745871034
64,county_code_48157,0.012497269645910566,0.012497269645910566
65,applicant_age_65-74,-0.012472962302335043,0.012472962302335043
66,race_ethnicity_American Indian or Alaska Native|Hispanic or Latino,-0.012014070427526134,0.012014070427526134
67,county_code_53067,0.0105551008958375,0.0105551008958375
68,county_code_48485,0.010522636431935246,0.010522636431935246
69,county_code_06013,0.0105219139803849,0.0105219139803849
70,county_code_48213,-0.010500063146625339,0.010500063146625339
71,county_code_48199,-0.009929918326728031,0.009929918326728031
72,applicant_age_>74,-0.00991711124533688,0.00991711124533688
73,county_code_06061,0.009882235392576396,0.009882235392576396
74,county_code_48423,-0.009863656531499369,0.009863656531499369
75,county_code_48309,0.009823806798888281,0.009823806798888281
76,county_code_48039,-0.009697432699717455,0.009697432699717455
77,county_code_48005,-0.009357047523388042,0.009357047523388042
78,county_code_53035,0.009059105174374207,0.009059105174374207
79,race_ethnicity_Black or African American|Hispanic or Latino,-0.00881067402769912,0.00881067402769912
80,county_code_36103,0.008671717749717827,0.008671717749717827
81,county_code_48381,0.008550938503507076,0.008550938503507076
82,county_code_36001,0.008252306530875471,0.008252306530875471
83,county_code_53005,0.008131240829025386,0.008131240829025386
84,county_code_48055,-0.007962014161136293,0.007962014161136293
85,county_code_06099,0.007847926538065516,0.007847926538065516
86,county_code_48373,-0.00777489338542483,0.00777489338542483
87,county_code_06085,-0.0077330203299164025,0.0077330203299164025
88,county_code_48325,-0.0074689419183405666,0.0074689419183405666
89,county_code_36005,-0.007457745038234188,0.007457745038234188
90,county_code_48257,-0.007157209773164886,0.007157209773164886
91,county_code_48241,-0.007028735633158779,0.007028735633158779
92,county_code_48467,-0.006990755685437583,0.006990755685437583
93,county_code_48141,0.006974411318567074,0.006974411318567074
94,county_code_48349,-0.00687130796100673,0.00687130796100673
95,county_code_48001,-0.006831387455796662,0.006831387455796662
96,race_ethnicity_Race Not Available|Joint,-0.006752427980601435,0.006752427980601435
97,county_code_48407,-0.006674221194758091,0.006674221194758091
98,county_code_48073,-0.006493906568092729,0.006493906568092729
99,county_code_06095,0.0064564148942078585,0.0064564148942078585
100,county_code_06071,0.006355864269571223,0.006355864269571223
101,county_code_06065,-0.006258091430584851,0.006258091430584851
102,county_code_48203,-0.006208983154326319,0.006208983154326319
103,county_code_48231,-0.005987762364547966,0.005987762364547966
104,county_code_48473,-0.005975758618823239,0.005975758618823239
105,county_code_48361,-0.00557493795459512,0.00557493795459512
106,county_code_48167,0.005402459486456451,0.005402459486456451
107,county_code_48471,-0.005339436402617702,0.005339436402617702
108,county_code_48441,0.005269174121690942,0.005269174121690942
109,county_code_48497,-0.005199342615527076,0.005199342615527076
110,race_ethnicity_Asian|Ethnicity Not Available,-0.005117773763382046,0.005117773763382046
111,county_code_06089,0.005008202353997308,0.005008202353997308
112,county_code_36045,0.004962502116767713,0.004962502116767713
113,race_ethnicity_American Indian or Alaska Native|Not Hispanic or Latino,-0.004875314731611706,0.004875314731611706
114,county_code_48251,-0.004803033012178663,0.004803033012178663
115,county_code_53015,0.004657982986862806,0.004657982986862806
116,county_code_48457,-0.004549728801519583,0.004549728801519583
117,county_code_06047,0.004488116161732828,0.004488116161732828
118,county_code_06111,0.004412961834378135,0.004412961834378135
119,county_code_53073,0.004299160854718302,0.004299160854718302
120,county_code_53021,0.0042761908016264,0.0042761908016264
121,county_code_48219,-0.004183166463402634,0.004183166463402634
122,county_code_48071,-0.0041685776923413706,0.0041685776923413706
123,county_code_48347,-0.004161988184180862,0.004161988184180862
124,county_code_48185,-0.004157672914368179,0.004157672914368179
125,race_ethnicity_Black or African American|Joint,-0.004120928606592021,0.004120928606592021
126,county_code_36093,0.004055688232182386,0.004055688232182386
127,county_code_48453,0.0040269708819271575,0.0040269708819271575
128,county_code_06031,0.003922791174487314,0.003922791174487314
129,county_code_48493,-0.003896050653803982,0.003896050653803982
130,county_code_53029,0.0038412586540462327,0.0038412586540462327
131,county_code_36063,0.0037616098819385803,0.0037616098819385803
132,county_code_06077,0.0037510798784684365,0.0037510798784684365
133,county_code_48051,-0.003727453025633234,0.003727453025633234
134,county_code_48015,-0.0037039232368675174,0.0037039232368675174
135,county_code_48061,-0.003695522909392332,0.003695522909392332
136,county_code_06001,0.0036663013578746685,0.0036663013578746685
137,county_code_36013,0.0036185759577224033,0.0036185759577224033
138,county_code_06007,0.0036068830870845327,0.0036068830870845327
139,county_code_48365,-0.00360675635615819,0.00360675635615819
140,county_code_48165,-0.003601233218856771,0.003601233218856771
141,race_ethnicity_Asian|Hispanic or Latino,-0.0035746745555075747,0.0035746745555075747
142,county_code_48469,-0.003567041839028055,0.003567041839028055
143,county_code_48397,0.0035333132215071986,0.0035333132215071986
144,county_code_48249,-0.00353128454897715,0.00353128454897715
145,county_code_48351,-0.003528198062778868,0.003528198062778868
146,county_code_48163,-0.003402173692437783,0.003402173692437783
147,county_code_36007,0.003386527878631707,0.003386527878631707
148,county_code_48225,-0.0033185576565755697,0.0033185576565755697
149,county_code_48419,-0.0032275474448352176,0.0032275474448352176
150,county_code_48217,-0.003194274311125765,0.003194274311125765
151,county_code_48459,-0.003177513074860912,0.003177513074860912
152,county_code_48451,0.0030523380516531717,0.0030523380516531717
153,county_code_48067,-0.0030365685153011276,0.0030365685153011276
154,county_code_48401,-0.0030352390680002516,0.0030352390680002516
155,county_code_48003,-0.0030242512546644674,0.0030242512546644674
156,county_code_06053,-0.0030168280123750208,0.0030168280123750208
157,county_code_36083,0.0030143865588593347,0.0030143865588593347
158,county_code_48177,-0.00299449396343632,0.00299449396343632
159,county_code_06079,0.002988823050744245,0.002988823050744245
160,race_ethnicity_Joint|Hispanic or Latino,-0.0029615551943616295,0.0029615551943616295
161,county_code_06083,0.002874593664992951,0.002874593664992951
162,county_code_53057,0.002864529452423688,0.002864529452423688
163,county_code_48245,0.002843993965554533,0.002843993965554533
164,county_code_48395,-0.0028322891790768623,0.0028322891790768623
165,county_code_36071,-0.0027972359691991315,0.0027972359691991315
166,county_code_48209,-0.002730979520965641,0.002730979520965641
167,county_code_36075,0.0026890696735517483,0.0026890696735517483
168,county_code_06073,0.002674418141522736,0.002674418141522736
169,county_code_48481,-0.0026631493171410986,0.0026631493171410986
170,county_code_48455,-0.002646851323317032,0.002646851323317032
171,county_code_48037,-0.0025841797334608062,0.0025841797334608062
172,race_ethnicity_Joint|Joint,0.0025617621990484873,0.0025617621990484873
173,county_code_36117,0.002539433134951042,0.002539433134951042
174,county_code_48355,-0.00253811127859142,0.00253811127859142
175,county_code_48477,-0.002506432356677741,0.002506432356677741
176,county_code_48181,-0.002479485331197998,0.002479485331197998
177,county_code_48293,-0.0024552968040859988,0.0024552968040859988
178,race_ethnicity_Native Hawaiian or Other Pacific Islander|Hispanic or Latino,-0.0024147858205709354,0.0024147858205709354
179,county_code_36069,0.0023644145410090587,0.0023644145410090587
180,county_code_48289,-0.002324793518317434,0.002324793518317434
181,county_code_06017,0.002249211936722621,0.002249211936722621
182,county_code_48475,-0.0022479492622283705,0.0022479492622283705
183,county_code_48019,-0.0022404802033048816,0.0022404802033048816
184,county_code_48389,-0.002177596935278249,0.002177596935278249
185,county_code_36085,0.0021731872018946863,0.0021731872018946863
186,race_ethnicity_2 or more minority races|Not Hispanic or Latino,-0.0021360385172657726,0.0021360385172657726
187,county_code_48409,-0.0021126791443757866,0.0021126791443757866
188,race_ethnicity_American Indian or Alaska Native|Ethnicity Not Available,-0.002110135173143535,0.002110135173143535
189,county_code_36011,0.002073517684670293,0.002073517684670293
190,county_code_36077,-0.0020594867545246868,0.0020594867545246868
191,county_code_48089,-0.0020561234193962625,0.0020561234193962625
192,county_code_06039,0.001998262892208582,0.001998262892208582
193,county_code_48403,-0.0019702211000061885,0.0019702211000061885
194,county_code_53009,0.001934821926126484,0.001934821926126484
195,county_code_36109,0.0019289002144490986,0.0019289002144490986
196,county_code_48371,-0.0019228502825019683,0.0019228502825019683
197,county_code_48313,-0.0019168300802780472,0.0019168300802780472
198,county_code_53025,0.0019159441187267976,0.0019159441187267976
199,county_code_48161,-0.0019101593612433265,0.0019101593612433265
200,county_code_48287,-0.0018774618214667093,0.0018774618214667093
201,race_ethnicity_2 or more minority races|Hispanic or Latino,-0.0018266503169400792,0.0018266503169400792
202,county_code_48149,-0.0018160697166770248,0.0018160697166770248
203,county_code_36105,-0.0017887006893479523,0.0017887006893479523
204,county_code_48053,-0.0017779899826730196,0.0017779899826730196
205,county_code_06097,0.001774390105546815,0.001774390105546815
206,county_code_48147,-0.0017678247418645896,0.0017678247418645896
207,county_code_36121,0.0017564259248303731,0.0017564259248303731
208,county_code_06075,0.0017393581337070262,0.0017393581337070262
209,county_code_36037,0.00169018166800638,0.00169018166800638
210,county_code_36051,0.001668498094452243,0.001668498094452243
211,county_code_48007,-0.0015825158422171732,0.0015825158422171732
212,county_code_53027,0.0015752161339860251,0.0015752161339860251
213,county_code_48025,-0.0015692520293660302,0.0015692520293660302
214,county_code_36017,-0.0015689081732919348,0.0015689081732919348
215,county_code_48255,-0.0015562890573133637,0.0015562890573133637
216,county_code_06113,0.0015467953017311963,0.0015467953017311963
217,county_code_53045,0.0015285981899754756,0.0015285981899754756
218,county_code_48133,-0.0015272752956893032,0.0015272752956893032
219,county_code_48049,-0.0015262342582519767,0.0015262342582519767
220,county_code_48041,-0.0015197632242570764,0.0015197632242570764
221,county_code_48331,-0.0015035348509314012,0.0015035348509314012
222,county_code_36091,0.0014903895544547696,0.0014903895544547696
223,county_code_48321,-0.0014388491232124204,0.0014388491232124204
224,race_ethnicity_Joint|Ethnicity Not Available,-0.0014236671535289595,0.0014236671535289595
225,county_code_36049,0.0014229430701734871,0.0014229430701734871
226,county_code_53041,0.0014200681000526498,0.0014200681000526498
227,county_code_48139,-0.0014055159960049241,0.0014055159960049241
228,county_code_48427,-0.0013898350405520707,0.0013898350405520707
229,county_code_48479,0.0013719985271027834,0.0013719985271027834
230,county_code_06041,0.0013354583820336006,0.0013354583820336006
231,county_code_48363,-0.00131374242646832,0.00131374242646832
232,county_code_36023,0.0013137141536636923,0.0013137141536636923
233,county_code_06115,0.001308969318917919,0.001308969318917919
234,county_code_48499,-0.0013020634830544974,0.0013020634830544974
235,county_code_06055,-0.0012910685485120108,0.0012910685485120108
236,county_code_48367,-0.0012714186771986078,0.0012714186771986078
237,county_code_48317,-0.001268509888576347,0.001268509888576347
238,county_code_48405,-0.0012329823180499725,0.0012329823180499725
239,county_code_48495,-0.0012171360867226657,0.0012171360867226657
240,county_code_48029,-0.001211266925164905,0.001211266925164905
241,county_code_48375,-0.0011935777533452815,0.0011935777533452815
242,county_code_53071,0.001168848091380571,0.001168848091380571
243,county_code_48315,-0.001157253073544242,0.001157253073544242
244,county_code_06103,0.0011430786290444774,0.0011430786290444774
245,county_code_48097,-0.0011315023337481098,0.0011315023337481098
246,county_code_06023,0.0011261991429793803,0.0011261991429793803
247,county_code_36019,-0.0011183551805882975,0.0011183551805882975
248,county_code_48253,-0.0010888507880894682,0.0010888507880894682
249,county_code_48059,-0.001087911694358058,0.001087911694358058
250,county_code_36087,-0.0010750680632059728,0.0010750680632059728
251,county_code_48259,0.0010448349146433273,0.0010448349146433273
252,county_code_48187,-0.0010219459129320399,0.0010219459129320399
253,county_code_48445,-0.0010061711186420477,0.0010061711186420477
254,county_code_48379,-0.001003132196821057,0.001003132196821057
255,county_code_36111,-0.0009981006343172955,0.0009981006343172955
256,county_code_48507,-0.000976217313025101,0.000976217313025101
257,county_code_48131,-0.0009726830190801074,0.0009726830190801074
258,county_code_36101,0.0009724117343228658,0.0009724117343228658
259,county_code_36043,-0.0009596732228944863,0.0009596732228944863
260,county_code_48229,-0.0009490737049374351,0.0009490737049374351
261,county_code_36033,-0.0009050224499300575,0.0009050224499300575
262,county_code_48461,-0.000902671628210414,0.000902671628210414
263,county_code_48123,-0.00089716049246787,0.00089716049246787
264,county_code_48227,-0.0008921102600639332,0.0008921102600639332
265,county_code_48111,-0.0008919688177576482,0.0008919688177576482
266,county_code_48501,-0.0008870425059150665,0.0008870425059150665
267,county_code_48279,-0.0008829582637061683,0.0008829582637061683
268,county_code_06101,0.0008763339138110324,0.0008763339138110324
269,county_code_06009,0.000854183630109651,0.000854183630109651
270,county_code_36119,-0.000842926911902547,0.000842926911902547
271,county_code_48239,-0.0008346733008479155,0.0008346733008479155
272,county_code_48083,-0.0008323049375414332,0.0008323049375414332
273,county_code_53003,0.0008318132879268761,0.0008318132879268761
274,county_code_48183,0.0008179204022317393,0.0008179204022317393
275,county_code_36089,-0.0008175997283884434,0.0008175997283884434
276,county_code_48223,-0.0008174979773000299,0.0008174979773000299
277,county_code_48489,-0.00081157190750901,0.00081157190750901
278,county_code_06005,0.0008081063620886206,0.0008081063620886206
279,county_code_36113,0.0008015507305036227,0.0008015507305036227
280,county_code_53037,0.0007999526697328599,0.0007999526697328599
281,county_code_48127,-0.0007969648491595683,0.0007969648491595683
282,county_code_48035,-0.0007863849183481505,0.0007863849183481505
283,county_code_36025,-0.0007747202896927905,0.0007747202896927905
284,county_code_36115,-0.0007714889041184355,0.0007714889041184355
285,county_code_48179,0.0007611985055675024,0.0007611985055675024
286,county_code_48297,-0.0007596241592606428,0.0007596241592606428
287,county_code_48463,-0.0007471526938915727,0.0007471526938915727
288,county_code_36123,0.0007418990873731908,0.0007418990873731908
289,county_code_48145,-0.0007405163499029459,0.0007405163499029459
290,county_code_48201,-0.0007238530439268195,0.0007238530439268195
291,county_code_48091,-0.0007202052354436226,0.0007202052354436226
292,county_code_53075,0.0007163357751151802,0.0007163357751151802
293,county_code_48103,-0.0007125537646301554,0.0007125537646301554
294,county_code_48283,-0.0006992731928328601,0.0006992731928328601
295,county_code_48391,-0.0006939373497173956,0.0006939373497173956
296,county_code_48169,-0.0006891499804729214,0.0006891499804729214
297,county_code_48353,-0.0006821356340161694,0.0006821356340161694
298,county_code_48099,0.0006738125105508275,0.0006738125105508275
299,county_code_48323,-0.0006704043391574981,0.0006704043391574981
300,county_code_53055,-0.0006535732572489476,0.0006535732572489476
301,county_code_48387,-0.0006481978301954109,0.0006481978301954109
302,county_code_48175,-0.0006476803177139066,0.0006476803177139066
303,county_code_06045,-0.0006381163065280663,0.0006381163065280663
304,county_code_48335,-0.0006337822979777218,0.0006337822979777218
305,race_ethnicity_American Indian or Alaska Native|Joint,-0.0006333758915017355,0.0006333758915017355
306,county_code_48285,-0.0006332170000278368,0.0006332170000278368
307,county_code_06093,0.0006306579801738389,0.0006306579801738389
308,county_code_48299,-0.0006267413536963514,0.0006267413536963514
309,race_ethnicity_Native Hawaiian or Other Pacific Islander|Ethnicity Not Available,-0.000626238065913784,0.000626238065913784
310,race_ethnicity_Native Hawaiian or Other Pacific Islander|Not Hispanic or Latino,-0.0006162870950503369,0.0006162870950503369
311,county_code_48171,-0.0006161455656311961,0.0006161455656311961
312,county_code_06069,0.0006053227552520173,0.0006053227552520173
313,county_code_06109,0.0006033248672519941,0.0006033248672519941
314,county_code_06035,0.0006001787121659366,0.0006001787121659366
315,county_code_06057,0.0005905436210065877,0.0005905436210065877
316,county_code_36015,0.0005904436174743015,0.0005904436174743015
317,county_code_53017,0.0005888058613786156,0.0005888058613786156
318,county_code_36003,-0.0005841278381660158,0.0005841278381660158
319,county_code_48415,-0.0005798877533079263,0.0005798877533079263
320,county_code_36031,-0.0005752759255231384,0.0005752759255231384
321,county_code_48465,0.0005729013983352751,0.0005729013983352751
322,county_code_48341,-0.0005725617966986483,0.0005725617966986483
323,county_code_48109,-0.0005710945475080382,0.0005710945475080382
324,county_code_48337,-0.0005645299401207755,0.0005645299401207755
325,county_code_36073,0.0005547483795810234,0.0005547483795810234
326,county_code_48487,0.0005523862168131235,0.0005523862168131235
327,county_code_48077,0.0005378040561354456,0.0005378040561354456
328,county_code_48277,-0.0005272289285408998,0.0005272289285408998
329,race_ethnicity_Asian|Free Form Text Only,-0.0005138936524914644,0.0005138936524914644
330,county_code_48505,-0.000510445119449329,0.000510445119449329
331,county_code_48449,0.0005022655920676662,0.0005022655920676662
332,county_code_36039,0.0004983652252123698,0.0004983652252123698
333,county_code_48009,0.0004977896105877218,0.0004977896105877218
334,county_code_48305,-0.0004973751901498004,0.0004973751901498004
335,county_code_48093,-0.000496525095205378,0.000496525095205378
336,county_code_48069,-0.00046534722593445925,0.00046534722593445925
337,county_code_36107,0.00045432230317803943,0.00045432230317803943
338,county_code_48383,-0.00044907568933561355,0.00044907568933561355
339,county_code_48357,0.000437667009717031,0.000437667009717031
340,county_code_48119,-0.0004232848819490986,0.0004232848819490986
341,county_code_48265,-0.0004187237993304688,0.0004187237993304688
342,county_code_48115,-0.00041783449085525576,0.00041783449085525576
343,county_code_48247,-0.0004075077719304783,0.0004075077719304783
344,county_code_06021,0.000402060432707613,0.000402060432707613
345,county_code_53031,0.0003829583040448314,0.0003829583040448314
346,race_ethnicity_White|Free Form Text Only,0.0003800713345756928,0.0003800713345756928
347,county_code_06033,-0.0003788255172502391,0.0003788255172502391
348,county_code_48081,-0.0003782898528889273,0.0003782898528889273
349,county_code_06043,-0.000376839795470465,0.000376839795470465
350,county_code_48075,-0.00037483403962786826,0.00037483403962786826
351,county_code_48385,-0.00036906465517356796,0.00036906465517356796
352,county_code_48057,-0.0003638554602281575,0.0003638554602281575
353,county_code_48193,-0.0003563140638647354,0.0003563140638647354
354,county_code_36079,0.00035557507017164135,0.00035557507017164135
355,loan_term,0.0003464201733475001,0.0003464201733475001
356,county_code_06011,0.00034500503857327284,0.00034500503857327284
357,county_code_48377,-0.0003445038838757369,0.0003445038838757369
358,county_code_48031,-0.00034067136845693534,0.00034067136845693534
359,county_code_48095,-0.00033868909560615037,0.00033868909560615037
360,county_code_36009,-0.00033595581391482717,0.00033595581391482717
361,county_code_36099,0.0003327585557342171,0.0003327585557342171
362,county_code_48047,-0.0003273375012441638,0.0003273375012441638
363,county_code_48503,-0.0003225655640684411,0.0003225655640684411
364,race_ethnicity_Free Form Text Only|Hispanic or Latino,-0.00031232665243359107,0.00031232665243359107
365,county_code_53065,-0.00031172762437373455,0.00031172762437373455
366,county_code_48483,-0.00030244989621778677,0.00030244989621778677
367,county_code_48153,-0.0002981199469482926,0.0002981199469482926
368,race_ethnicity_2 or more minority races|Joint,-0.0002935316512426627,0.0002935316512426627
369,county_code_48079,-0.00028947401853320087,0.00028947401853320087
370,county_code_53077,-0.000287194545331323,0.000287194545331323
371,county_code_48267,-0.00028609627609825077,0.00028609627609825077
372,county_code_48117,-0.0002856245117895068,0.0002856245117895068
373,county_code_48063,0.00028112944342470486,0.00028112944342470486
374,county_code_06015,-0.00027935874218937306,0.00027935874218937306
375,county_code_36027,-0.0002767002133938658,0.0002767002133938658
376,county_code_48333,-0.00027647045711889733,0.00027647045711889733
377,county_code_36057,-0.00027262885556485466,0.00027262885556485466
378,county_code_48137,-0.00025528621041495284,0.00025528621041495284
379,county_code_48327,-0.00025518358415792795,0.00025518358415792795
380,race_ethnicity_Black or African American|Free Form Text Only,-0.00024554790495630974,0.00024554790495630974
381,county_code_53007,0.00024164687944281505,0.00024164687944281505
382,county_code_36059,0.0002402537147711623,0.0002402537147711623
383,county_code_48151,-0.00023850966489085828,0.00023850966489085828
384,county_code_48417,0.0002379899200017646,0.0002379899200017646
385,county_code_48343,-0.00023041880480513682,0.00023041880480513682
386,county_code_48307,-0.00022591688978482977,0.00022591688978482977
387,county_code_48043,-0.00022414074365956777,0.00022414074365956777
388,county_code_48221,0.00021526782278037554,0.00021526782278037554
389,county_code_53047,-0.0002118413059508399,0.0002118413059508399
390,county_code_48189,0.00020247624398256477,0.00020247624398256477
391,county_code_48431,-0.00019957878866303427,0.00019957878866303427
392,county_code_48369,0.00018626763093386404,0.00018626763093386404
393,county_code_48087,-0.000182358561153097,0.000182358561153097
394,county_code_48017,-0.00017636517643341304,0.00017636517643341304
395,county_code_48399,-0.00017466600655258565,0.00017466600655258565
396,county_code_48173,-0.0001741149364194213,0.0001741149364194213
397,county_code_36097,-0.00016795857321635075,0.00016795857321635075
398,county_code_53001,0.0001624886821374927,0.0001624886821374927
399,county_code_48197,-0.00016211801310494643,0.00016211801310494643
400,county_code_06081,-0.0001516972630638904,0.0001516972630638904
401,county_code_48273,0.00014963081007215252,0.00014963081007215252
402,race_ethnicity_Native Hawaiian or Other Pacific Islander|Joint,-0.00014603258370307555,0.00014603258370307555
403,county_code_53059,0.00014009017263097673,0.00014009017263097673
404,county_code_48207,0.00013943294786855298,0.00013943294786855298
405,county_code_48125,-0.00013916753106261884,0.00013916753106261884
406,county_code_48263,-0.00013684737671406286,0.00013684737671406286
407,county_code_48411,-0.00013623009635220862,0.00013623009635220862
408,county_code_48269,-0.00013454224228715236,0.00013454224228715236
409,county_code_53069,-0.0001342649135665333,0.0001342649135665333
410,race_ethnicity_Race Not Available|Free Form Text Only,0.0001329980409750993,0.0001329980409750993
411,county_code_48105,-0.00013275761754736289,0.00013275761754736289
412,county_code_48243,-0.00012827128838107025,0.00012827128838107025
413,county_code_48319,-0.00012587880955477917,0.00012587880955477917
414,county_code_53039,-0.00012534508935507804,0.00012534508935507804
415,county_code_48235,-0.00012333027516598272,0.00012333027516598272
416,county_code_48159,-0.00011994026319142352,0.00011994026319142352
417,county_code_48281,-0.00011815583764268831,0.00011815583764268831
418,county_code_48429,0.00011812881306519283,0.00011812881306519283
419,county_code_48195,-0.00011446577735627967,0.00011446577735627967
420,county_code_53049,0.00011243722762403821,0.00011243722762403821
421,county_code_48425,-0.00011208920788255586,0.00011208920788255586
422,county_code_48447,-0.0001116500592950458,0.0001116500592950458
423,county_code_48101,-0.00011125379241441863,0.00011125379241441863
424,county_code_48129,0.0001085334154168484,0.0001085334154168484
425,county_code_48435,0.00010645183546722603,0.00010645183546722603
426,county_code_06105,0.00010627190245602628,0.00010627190245602628
427,county_code_48237,-0.00010148442781707772,0.00010148442781707772
428,county_code_06087,9.761487372122978e-05,9.761487372122978e-05
429,county_code_48143,-9.705249492642641e-05,9.705249492642641e-05
430,county_code_48045,-9.06779140717907e-05,9.06779140717907e-05
431,county_code_48311,-9.037416365370743e-05,9.037416365370743e-05
432,county_code_48107,-8.916724544488072e-05,8.916724544488072e-05
433,county_code_48011,8.891318055382013e-05,8.891318055382013e-05
434,county_code_48359,-8.825578674473106e-05,8.825578674473106e-05
435,county_code_48033,-8.708949529053708e-05,8.708949529053708e-05
436,county_code_36053,8.133220963357455e-05,8.133220963357455e-05
437,race_ethnicity_Asian|Joint,-7.960599416762962e-05,7.960599416762962e-05
438,county_code_48261,-7.756459291562958e-05,7.756459291562958e-05
439,county_code_48437,7.496892099309801e-05,7.496892099309801e-05
440,county_code_48345,-6.968136089049404e-05,6.968136089049404e-05
441,county_code_53019,-6.894287800949655e-05,6.894287800949655e-05
442,county_code_48023,6.891569528656708e-05,6.891569528656708e-05
443,county_code_06063,6.742074911310114e-05,6.742074911310114e-05
444,county_code_36035,-6.431369491055311e-05,6.431369491055311e-05
445,county_code_36095,-6.392116125437463e-05,6.392116125437463e-05
446,county_code_48211,-5.9024368075692215e-05,5.9024368075692215e-05
447,county_code_48413,-5.458192977860179e-05,5.458192977860179e-05
448,county_code_48275,5.37577656838525e-05,5.37577656838525e-05
449,county_code_36021,5.010896402803669e-05,5.010896402803669e-05
450,race_ethnicity_Free Form Text Only|Free Form Text Only,-4.877779451855999e-05,4.877779451855999e-05
451,county_code_06091,4.821006560644676e-05,4.821006560644676e-05
452,county_code_53023,4.604655328553489e-05,4.604655328553489e-05
453,race_ethnicity_American Indian or Alaska Native|Free Form Text Only,-4.2646254435543955e-05,4.2646254435543955e-05
454,county_code_53013,4.028250889852438e-05,4.028250889852438e-05
455,county_code_48065,-3.985593496142941e-05,3.985593496142941e-05
